id,name,host_id,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
17286856,The Pender Palace,116612603,Downtown Eastside,49.28155,-123.09087,Entire home/apt,318,2,49,2019-07-07,1.79,1,33
17298664,Garden View Room in Beautiful Kitsilano Home,9977019,Kitsilano,49.2587,-123.16082,Private room,70,2,40,2019-07-03,1.44,2,134
17299083,3 Bdr off Commercial - great for families!,636605,Kensington-Cedar Cottage,49.25902,-123.07274,Entire home/apt,180,2,14,2019-04-07,0.49,1,4
17302474,Spacious Downtown Vancouver Master Bedroom,16308860,Downtown,49.27806,-123.10806,Private room,50,2,122,2019-06-25,4.57,2,29
17331922,Entire Downtown Vancouver Condo with Amenities,16308860,Downtown,49.27824,-123.10745,Entire home/apt,100,2,19,2019-04-17,0.77,2,4
17334527,Vancouver with a View,4220866,Downtown Eastside,49.28215,-123.10583,Entire home/apt,338,3,72,2019-07-05,2.65,1,37
17340660,Bright 1 BR + own bath in Central Mt Pleasant,117119918,Kensington-Cedar Cottage,49.24098,-123.08925,Private room,50,30,4,2018-09-22,0.27,6,213
17346506,# 313 -Extended Stay Vancouver,1311952,Mount Pleasant,49.26487,-123.08542,Entire home/apt,91,30,8,2019-07-01,0.5,9,268
17347671,_ù_´Ùè3BR/3BA Downtown Luxury Townhouse_ù_´Ùè,8924838,Downtown,49.2896,-123.12223,Entire home/apt,249,1,209,2019-06-29,7.2,1,314
17370451,Brand New Private Cozy 2 Bedroom Suite,8145852,South Cambie,49.25197,-123.12576,Entire home/apt,300,1,39,2019-06-24,1.53,4,308
17383030,Lotusland Garden Suite,9625270,Hastings-Sunrise,49.28556,-123.05336,Entire home/apt,169,3,34,2019-06-14,1.2,1,279
17383802,D24 -  Superb 1 bedroom,30899,Downtown,49.27397,-123.11478,Entire home/apt,97,30,1,2019-05-18,0.56,36,241
17389223,"Modern Loft in Historic Gastown, Vancouver",19748213,Downtown Eastside,49.28217,-123.10247,Entire home/apt,123,1,175,2019-07-01,6.13,10,51
17404142,"NEW 2BR  private suite, near subway, city centre",14301035,South Cambie,49.25582,-123.12442,Entire home/apt,150,5,39,2019-06-19,1.37,3,47
17404753,Bright 2bdr Suite by the Beach!,117671909,Kitsilano,49.2676,-123.18314,Entire home/apt,220,30,46,2019-06-21,1.6,3,76
17406661,Modern home in East Vancouver w/ huge rooftop deck,45376768,Kensington-Cedar Cottage,49.25231,-123.07066,Entire home/apt,295,2,58,2019-07-07,2.09,1,20
17438123,Cozy Suite in DT Vancouver@ Burrard / Alberni,117882824,West End,49.28445,-123.12253,Entire home/apt,139,2,122,2019-06-27,4.45,1,179
17439101,Robson Street living  Room- B&B and gracious host.,87411885,West End,49.29046,-123.13423,Private room,35,30,81,2019-04-01,2.87,1,228
17459740,1BDR Cambie Village WIFI,66964288,Mount Pleasant,49.26036,-123.10939,Entire home/apt,119,30,39,2019-06-16,1.36,4,329
17478640,"Amazing False Creek view, private room.",118398900,Downtown,49.27614,-123.11794,Private room,98,3,81,2019-07-07,2.86,1,102
17497068,Brand New One Bedroom Condo,7808966,Hastings-Sunrise,49.28181,-123.02491,Entire home/apt,150,2,113,2019-07-04,4.12,1,38
17497419,Beautiful Central Kitsilano Home,7292335,Kitsilano,49.26885,-123.14565,Entire home/apt,251,1,136,2019-07-02,5.07,1,237
17517890,Garden Level Cedar Cottage 2 Bdrm,20769453,Kensington-Cedar Cottage,49.25368,-123.0817,Entire home/apt,119,3,20,2019-07-02,0.71,2,152
17517922,"PANORAMIC VIEW, BEST LOCATION DOWNTOWN CITY LIVING",118772537,Downtown,49.2819,-123.11252,Entire home/apt,100,2,139,2019-07-01,4.89,1,30
17528689,Rustic Cozy Spacious Suite in Vancouver,57798,Hastings-Sunrise,49.26914,-123.03934,Entire home/apt,100,1,73,2019-07-07,2.68,1,88
17543399,2BDR Cambie Broadway-CanadaLine Stn-WIFI Parking,66964288,Mount Pleasant,49.25941,-123.11055,Entire home/apt,299,30,37,2019-06-15,1.38,4,333
17546167,MAGNIFICENT MAIN ST LOVELY 2 BDRM & GREAT LOCATION,116599166,Sunset,49.21781,-123.10252,Entire home/apt,150,31,6,2018-08-09,0.4,1,88
17558434,2BDR Cozy Basement Suite- Oakridge Station/Laundry,119171146,Riley Park,49.23407,-123.10637,Entire home/apt,119,180,6,2019-06-22,0.21,2,144
17558614,Central Downtown -  one bedroom_Beautiful & Bright,74945603,Downtown,49.28022,-123.12488,Entire home/apt,85,1,81,2019-06-23,3.17,1,79
17591174,Central 2 bedroom suite w/ free parking & wifi,119520299,Victoria-Fraserview,49.22458,-123.07559,Entire home/apt,109,3,17,2019-07-07,0.6,1,130
17593485,Home/Huge Hot Tub @ Little Mnt on the bike route,119295976,Riley Park,49.24406,-123.10596,Entire home/apt,174,3,3,2019-06-23,0.13,1,43
17605873,Kim's Place,117802311,Hastings-Sunrise,49.27245,-123.05013,Entire home/apt,146,2,121,2019-07-08,4.58,1,277
17607712,"Kitsilano Summer Suite - Near Bus, Food, & Shops!",62158887,Arbutus Ridge,49.25779,-123.17696,Entire home/apt,100,2,31,2019-07-09,1.13,1,79
17607903,Modern Gastown apartment with city/water views),25813995,Downtown Eastside,49.28291,-123.10693,Entire home/apt,325,30,7,2018-09-28,0.3,1,0
17611127,3BDR Newly Renovated -Heart of Kits-w4th,117671909,Kitsilano,49.26748,-123.18295,Entire home/apt,395,30,34,2019-06-23,1.25,3,80
17624444,Beautiful and bright room in character apt,48901553,Grandview-Woodland,49.27899,-123.06637,Private room,85,1,50,2019-06-18,2.04,2,82
17624646,2BR bright character apt above antique shop,48901553,Grandview-Woodland,49.27726,-123.06649,Entire home/apt,185,3,18,2019-07-01,0.75,2,35
17626592,Luxe DT Vancouver Pied-’_-terre,32786989,Downtown,49.2802,-123.11702,Entire home/apt,194,31,18,2018-09-29,0.68,1,211
17640274,"Cozy, warm home in Vancouver",25922356,Marpole,49.2139,-123.13358,Entire home/apt,89,1,21,2019-07-09,0.83,1,96
17649877,Luxury Spacious Condo with Stunning Views!,48821353,Downtown,49.28838,-123.12432,Entire home/apt,596,31,0,,NA,1,358
17655199,Spacious home minutes to downtown,1113348,Downtown Eastside,49.28065,-123.09026,Entire home/apt,150,2,150,2019-07-09,5.61,1,14
17656294,Garden level Apartment; Long Term available,16132652,Kensington-Cedar Cottage,49.24095,-123.08715,Entire home/apt,94,3,78,2019-07-03,2.82,2,321
17683724,Townhouse by Seawall with View,12399675,Fairview,49.26578,-123.12063,Entire home/apt,269,3,27,2019-06-01,1.22,1,119
17685666,Main Street Gem with Park & Mountain Views,3296594,Mount Pleasant,49.25815,-123.10503,Private room,98,3,23,2019-06-07,0.91,1,16
17703644,Modern suite in the fantastic SOMA location,3627533,Mount Pleasant,49.2571,-123.10525,Entire home/apt,171,1,104,2019-06-14,3.75,1,250
17714487,Luxe High-Rise Apartment with Striking City Views,4292086,West End,49.2883,-123.1277,Entire home/apt,195,30,47,2019-06-19,1.67,11,324
17717473,"4 Bedroom, Central location",6609569,Mount Pleasant,49.26614,-123.11097,Entire home/apt,276,2,29,2018-10-15,1.06,2,228
17733636,Designer Suite with Panoramic View,120563931,Downtown,49.27987,-123.11719,Entire home/apt,100,31,45,2019-03-01,1.65,1,5
17734782,Centrally Located 2-Level Guesthouse in Vancouver,120948353,Hastings-Sunrise,49.28921,-123.05326,Entire home/apt,115,2,90,2019-07-07,3.23,1,97
17738026,Teal Suite -new 2 bedroom coach house in Vancouver,82002904,Kensington-Cedar Cottage,49.23482,-123.07775,Entire home/apt,174,30,19,2019-06-30,0.81,1,283
17738545,Elegant 2 Bedroom Home in Renfrew-Collingwood!!,120944872,Renfrew-Collingwood,49.2497,-123.04839,Entire home/apt,251,2,58,2019-06-29,2.2,4,51
17750927,Spacious and charming lantern suite,22166022,Hastings-Sunrise,49.27023,-123.03586,Entire home/apt,70,4,83,2019-06-29,2.99,1,14
17761640,Heart of Downtown/ 2 bedrooms,121218456,Downtown,49.28021,-123.12501,Entire home/apt,199,15,3,2017-07-31,0.11,1,211
17764717,1BDR Bright cozy unit- Wifi-Kitchen-Balcony,117671909,Kitsilano,49.2676,-123.18278,Entire home/apt,174,180,31,2019-06-24,1.16,3,84
17790697,Modern New Two-bed Condo in DT Van,121532918,Downtown,49.27655,-123.115,Entire home/apt,125,61,2,2019-01-19,0.08,1,313
17833138,Panoramic Water + Mountain View in Gastown,121786906,Downtown Eastside,49.28344,-123.10808,Entire home/apt,251,4,129,2019-07-01,4.79,1,38
17833279,King bed in 2 BR apartment in Chinatown,677632,Downtown Eastside,49.28122,-123.09772,Private room,75,2,50,2019-07-06,1.83,2,197
17843927,Mountain views in renovated Mount Pleasant gem!,10578314,Kensington-Cedar Cottage,49.25051,-123.08909,Private room,100,2,22,2019-07-07,0.88,3,21
17844486,Mountain views in Mount Pleasant/Riley Park!,10578314,Kensington-Cedar Cottage,49.24993,-123.08824,Private room,125,2,12,2019-06-22,0.44,3,83
17844795,Mountain View Room in Mount Pleasant!,10578314,Kensington-Cedar Cottage,49.2505,-123.0888,Private room,199,2,3,2018-12-31,0.11,3,3
17847161,Cozy Vancouver Special on Commercial Drive,50668496,Kensington-Cedar Cottage,49.25712,-123.07099,Private room,60,1,155,2019-07-08,5.77,2,20
17848238,"Brand new, 2br+2ba duplex in Kitsilano.",122110847,Kitsilano,49.26719,-123.17847,Entire home/apt,303,1,125,2019-07-07,4.56,2,162
17849718,"Large, private 1 bed executive condo in yaletown",83325096,Downtown,49.27607,-123.11646,Entire home/apt,293,30,20,2019-05-02,0.76,1,38
17850444,"4 Bed, 3 Bath Townhouse w/ Private Rooftop Patio",67000633,Downtown,49.27958,-123.10705,Entire home/apt,899,2,48,2019-06-14,1.78,1,279
17878232,Downtown Vancouver Penthouse Private Room 3002,74865763,Downtown,49.28821,-123.12416,Private room,165,1,141,2019-06-22,5.1,7,342
17891295,Condo middle of DT Vancouver 2 bdrs + Parking,31782098,Downtown,49.28241,-123.12377,Entire home/apt,171,31,28,2019-06-26,1.12,1,163
17905368,"West End Jem! Jr. 1br, parking, 2blks from Beach",23633177,West End,49.29254,-123.1397,Entire home/apt,148,60,9,2017-10-09,0.33,2,0
17906967,Mount Pleasant Artist's Studio,40245152,Mount Pleasant,49.26721,-123.09823,Entire home/apt,77,1,163,2019-06-26,6.1,1,0
17907461,Downtown Vancouver / Yaletown Luxury Living (2),58766804,Downtown,49.27567,-123.12785,Entire home/apt,171,30,12,2019-07-04,0.45,2,57
17911210,Spacious Loft | 2-Levels w/Balcony (shared room),1522256,Downtown Eastside,49.28281,-123.10748,Shared room,150,1,41,2019-07-08,1.55,3,87
17930240,Queen Room near Skytrain (Broadway/Commercial),15601435,Kensington-Cedar Cottage,49.26058,-123.06656,Private room,51,3,40,2019-06-27,1.53,2,44
17944736,"Clean, Comfortable, Central Location.",123115979,Kensington-Cedar Cottage,49.23466,-123.07815,Entire home/apt,75,31,24,2019-03-31,0.9,1,124
17964143,Vintage 1950s East Van Family Home Near Skytrain,123356256,Hastings-Sunrise,49.26242,-123.03578,Entire home/apt,119,2,3,2018-08-17,0.13,2,0
17980077,Bright euro loft in central Vancouver!,6510867,Mount Pleasant,49.26759,-123.09957,Entire home/apt,199,30,0,,NA,1,0
17981704,Cozy Private Suite in Riley Park,33330383,Riley Park,49.23985,-123.09826,Entire home/apt,76,1,116,2019-07-03,4.31,1,26
17994715,Admire Views of Emery Barnes Park at a Soft-Gray Studio,23977001,Downtown,49.27565,-123.12225,Entire home/apt,119,30,9,2018-10-05,0.34,10,315
18008702,"EXCEPTIONAL CITY CENTER SUITE, GREAT VIEWS",123799283,Downtown,49.27989,-123.12434,Entire home/apt,88,2,100,2019-07-03,3.64,1,50
18010575,Gorgeous WaterView w/ parking - DT next to Arenas,123820337,Downtown,49.27728,-123.11167,Entire home/apt,188,2,189,2019-06-27,7.16,1,9
18019961,Spacious 3 bed + 3 bath townhouse + secure parking,6120439,Kensington-Cedar Cottage,49.25346,-123.07587,Entire home/apt,300,6,12,2019-07-04,0.52,2,32
18034711,Cozy home in great location close to the beach.,124052402,West End,49.28894,-123.1378,Private room,80,2,25,2018-09-30,0.95,1,2
18040461,Modern studio in the heart of downtown Vancouver,96705185,Downtown,49.28056,-123.12514,Entire home/apt,85,30,90,2018-09-01,3.31,1,0
18055787,"Bright Space, Near the Beach and Davie Village",124270036,West End,49.28241,-123.13471,Entire home/apt,160,3,39,2019-06-09,1.51,1,5
18058854,"Spacious, Bright 1 BR suite in East Vancouver",12956571,Hastings-Sunrise,49.26913,-123.05571,Entire home/apt,119,4,76,2019-07-07,2.81,1,320
18062481,Minutes to Beach - Kitsilano Garden Suite,5240733,Kitsilano,49.26619,-123.17282,Entire home/apt,150,3,3,2019-06-24,0.54,1,66
18076938,"Do Vancouver Sustainably, and in Style.",23038499,Mount Pleasant,49.26355,-123.08447,Entire home/apt,188,2,77,2019-07-07,3.05,1,235
18079483,Soak up the Cozy Vibes at an Urban Pad with Neon Lighting,9170613,Downtown Eastside,49.2792,-123.09931,Entire home/apt,230,30,14,2019-04-23,0.57,1,7
18089401,Studio With Parking in the Heart of Downtown,179396,West End,49.27977,-123.12989,Entire home/apt,138,30,21,2019-06-30,0.84,5,64
18092875,Best Location Newly Renovated Private Space,111782566,Kerrisdale,49.22513,-123.14746,Private room,80,2,30,2019-06-23,1.13,2,48
18113231,3 Bdrms Heritage House Heart of Vancouver Downtown,109935779,Downtown,49.27603,-123.12275,Entire home/apt,380,1,120,2019-06-24,4.52,2,30
18152388,1 bdrm with ensuite bath in Central Vancouver,117119918,Kensington-Cedar Cottage,49.24014,-123.08867,Private room,41,30,3,2019-01-30,0.23,6,221
18173757,"Cher's at Joyce, clean, large room near SKY TRAIN.",94538242,Renfrew-Collingwood,49.23962,-123.02792,Private room,42,2,117,2019-07-07,4.72,1,87
18177758,Alex House in South Cambie Vancouver,862996,South Cambie,49.24722,-123.11727,Entire home/apt,177,1,40,2019-05-26,1.48,1,301
18191035,Luxury Apartment in Yaletown - shared living,38029432,Downtown,49.2782,-123.12587,Shared room,66,1,57,2019-06-22,2.11,2,103
18199695,Cozy private room upstairs in house,102373405,Victoria-Fraserview,49.23103,-123.06897,Private room,47,3,49,2019-06-15,1.83,2,61
18224359,Inspiring 1BR in hart of Downtown Vancouver,38459934,Downtown,49.28014,-123.11912,Entire home/apt,135,30,1,2017-07-25,0.04,26,75
18224726,Ultramodern Sleek & Chic 1BR bright @ _ù_ Dwtwn!,38459934,Downtown,49.28169,-123.11682,Entire home/apt,140,31,1,2018-06-30,0.08,26,0
18226465,2 Bedroom Suite Off Main St (Riley Park),86719825,Riley Park,49.23951,-123.10035,Entire home/apt,93,1,92,2019-06-28,3.42,1,75
18231285,Private Room near West Broadway & Granville,125891752,Fairview,49.25996,-123.13447,Private room,49,30,29,2019-07-01,1.68,1,0
18232252,Modern Minimalist Apartment in Trendy Chinatown,125297404,Downtown Eastside,49.27808,-123.09972,Entire home/apt,199,1,90,2019-07-07,3.35,1,62
18270850,Quaint family style home in quite neighbourhood,126002388,Kensington-Cedar Cottage,49.24917,-123.08165,Entire home/apt,350,1,111,2019-07-07,4.74,2,280
18273285,Character Home in Kits,81542039,Kitsilano,49.26514,-123.18559,Entire home/apt,350,4,8,2019-07-06,0.66,1,82
18328785,Perfect long term stay = downtown Vancouver,120651321,Downtown,49.28034,-123.12518,Private room,89,36,1,2019-07-01,1,2,143
18339479,"The Yellow House, 3 BDR & Garden",6093659,Grandview-Woodland,49.26357,-123.07472,Entire home/apt,399,1,40,2019-07-07,1.5,2,12
18344347,"Private Room, Cozy, Clean, Quiet, and Safe Home",126456251,Riley Park,49.23887,-123.09943,Private room,37,30,17,2019-07-06,0.67,5,217
18357164,"Cheerful, bright suite in 1940's bungalow.",17965624,Hastings-Sunrise,49.2672,-123.04105,Entire home/apt,94,2,50,2019-07-03,4.21,1,104
18359361,Private Room In Heritage Home on Commercial Drive,110997032,Grandview-Woodland,49.27263,-123.07316,Private room,66,3,57,2019-06-18,2.15,1,119
18374938,Light the Electric Fire at This Ambient Lit Modern Pad,80942040,Sunset,49.21271,-123.08518,Entire home/apt,119,2,218,2019-07-05,8.23,1,80
18394679,Beautiful 3 bedroom 2 floor house,81968896,Hastings-Sunrise,49.28769,-123.05546,Entire home/apt,189,1,203,2019-07-09,8.25,1,204
18397672,Fab location business/family ready with Superhost,108760439,Riley Park,49.25346,-123.09778,Entire home/apt,98,30,48,2019-06-22,1.82,1,32
18397786,"Large, Cozy Suite in Charming 1914 Heritage Home",127458842,Shaughnessy,49.25604,-123.1287,Entire home/apt,701,2,121,2019-07-01,4.61,1,28
18408083,D8 - elegant 1 bedroom,30899,Downtown,49.27663,-123.12572,Entire home/apt,98,30,5,2018-10-16,0.26,36,308
18408882,West Coast Guest House,63299080,Grandview-Woodland,49.26955,-123.06434,Entire home/apt,135,3,68,2019-07-07,2.57,2,196
18416487,Modern and Bright Downtown/Yaletown Condo,3731102,Downtown,49.27951,-123.12042,Entire home/apt,85,31,5,2019-02-06,0.29,2,0
18416795,[CENTRAL] Downtown Condo (1 bed + 1 Solarium),87766042,Downtown,49.28124,-123.11854,Entire home/apt,239,30,34,2018-09-05,1.29,1,120
18417080,"Vancouver Sunrise 1 Bedroom, Shared",127627207,Hastings-Sunrise,49.27861,-123.0504,Private room,39,3,34,2019-06-22,1.31,2,88
18424386,Heritage Home Vancouver/ Mount Pleasant,21665633,Mount Pleasant,49.26535,-123.1098,Entire home/apt,130,2,113,2019-07-03,4.38,1,285
18428534,Yaletown Garden Patio Condo,101423730,Downtown,49.27781,-123.11835,Entire home/apt,140,30,9,2019-06-22,0.43,2,0
18446086,Newly Renovated 3 BDR Suite with parking,2582774,Renfrew-Collingwood,49.24926,-123.02744,Entire home/apt,169,2,59,2019-06-15,2.29,1,39
18451694,Garden Suite,127930252,Kitsilano,49.26152,-123.1791,Entire home/apt,119,30,47,2018-09-02,1.78,1,0
18464768,Family home at Forest's Edge,20529415,Dunbar Southlands,49.25392,-123.19445,Entire home/apt,350,1,16,2018-09-02,0.61,1,20
18486604,Private Suite in a Convenient Location,63680516,Renfrew-Collingwood,49.25077,-123.02931,Entire home/apt,50,1,103,2019-07-07,3.88,1,252
18487637,Beachfront Log Cabin Getaway with Patio,34776663,West Point Grey,49.27378,-123.20687,Entire home/apt,383,2,56,2019-07-07,2.24,1,253
18488031,Relaxing home in East Van. Renfrew - Sunrise Area,5348842,Hastings-Sunrise,49.27995,-123.05402,Entire home/apt,193,3,100,2019-07-07,4.1,2,276
18503614,Elegant.Modern.Spacious Suite in Kits  West,918437,Kitsilano,49.2611,-123.18215,Entire home/apt,131,1,164,2019-07-05,6.19,1,51
18504108,Contemporary-Cool Retreat with Sleek Glass and Metallics,23977001,Downtown,49.2783,-123.12207,Entire home/apt,130,30,6,2019-01-05,0.25,10,311
18507432,Kits Character Apartment Rental,119128573,Kitsilano,49.26881,-123.15728,Private room,39,30,3,2018-05-31,0.12,1,47
18508187,"New bedroom, private washroom, free WIFI for 2",19845741,Renfrew-Collingwood,49.23382,-123.05821,Private room,70,2,34,2019-07-09,1.28,1,180
18510191,Cosy private suite in vibrant Commercial Drive,958297,Kensington-Cedar Cottage,49.26232,-123.07071,Entire home/apt,110,3,19,2019-01-05,0.75,2,143
18523514,Historic Cedar Cottage Garden Suite,20535222,Kensington-Cedar Cottage,49.24903,-123.07412,Entire home/apt,135,1,73,2019-06-23,2.82,2,202
18526737,Brand new Garden Suite!,122110847,West Point Grey,49.26634,-123.18817,Entire home/apt,182,1,177,2019-07-07,6.8,2,101
18527181,"L'hermitage Residence 2 bdrm+den, 2 bath downtown",128619726,Downtown,49.27974,-123.11726,Entire home/apt,251,30,4,2018-07-31,0.16,1,142
18547907,Kitsilano's Tuscany Villa,21458071,Kitsilano,49.27119,-123.14735,Entire home/apt,165,2,31,2019-07-07,1.29,1,72
18549799,Kitsilano Family home 3 bedroom/2.5 bath,1705687,Kitsilano,49.26255,-123.18154,Entire home/apt,390,3,7,2019-07-05,0.28,1,4
18552336,South Granville lane house,25150669,Marpole,49.21707,-123.14026,Entire home/apt,298,1,43,2019-07-07,1.65,1,13
18560203,"1 Bedroom available off  ""The Drive"" King Bed ****",96120933,Kensington-Cedar Cottage,49.25963,-123.07064,Private room,72,2,67,2019-06-24,2.56,1,22
18560386,"Bright Beautiful Private Room, 1 mins from transit",126456251,Riley Park,49.23878,-123.10162,Private room,38,30,17,2019-07-03,0.76,5,175
18563528,Large Luxury Kitsilano Beach 2 bedroom 2 bath,89153803,Kitsilano,49.27177,-123.14902,Entire home/apt,169,30,25,2019-01-25,0.95,1,284
18566946,Attic loft w/ private rooftop- AC,66964288,Mount Pleasant,49.25991,-123.10952,Entire home/apt,131,30,33,2019-06-24,1.28,4,325
18576703,STEPS AWAY FROM VANCOUVER'S ATTRACTIONS,11063197,West End,49.2896,-123.1379,Entire home/apt,100,30,63,2019-05-31,2.39,2,42
18580184,Vancouver Robson Pre-Approved Days,79499769,Downtown,49.27907,-123.11695,Private room,199,1,6,2018-08-25,0.25,3,1
